id,image,location,depth,date,flagged,remarks
370af811-7834-4b77-9897-be41937a8295,"","{""lat"":13.063063063063064,""lng"":80.18309584928826}",25,2023-12-07 04:31:08.421,,""
17a219b7-543b-4df7-b80a-e07bdc759362,"","{""lat"":13.0726901,""lng"":80.2363318}",76,2023-12-07 04:32:00.025,,"New bhoopathy nagar , Chetpet Chetpet"
2530a582-4c4a-4926-b49c-1d0415cc29f5,"","{""lat"":12.989572126536007,""lng"":80.21257894443453}",75,2023-12-07 04:33:56.664,,From road level it went upto 70 cm heigh
16c27681-be22-4e96-b2fc-1d8bacc7d403,"","{""lat"":12.989572126536007,""lng"":80.21257894443453}",75,2023-12-07 04:34:18.228,,""
9c335b5a-c1ec-4e1a-9d20-bbc67e6b995d,"","{""lat"":13.0580798,""lng"":80.2618879}",23,2023-12-07 04:35:49.96,,Anna Nagar West
97dc64db-c584-46fb-96bd-7a88caec3ca8,"","{""lat"":13.060140277704914,""lng"":80.25299446701572}",200,2023-12-07 04:42:56.199,,""
07d75851-927c-4c8e-a508-ff60b792e97d,"","{""lat"":13.0511609,""lng"":80.2011931}",15,2023-12-07 04:43:10.139,,""
895a0b2e-8530-4fc8-a0ed-24c3994c92e6,"","{""lat"":13.11915025741324,""lng"":80.09285204575464}",2,2023-12-07 04:43:46.671,,""
e395d682-343e-44e0-b277-117c98e17e81,"","{""lat"":12.9751162,""lng"":80.2591388}",100,2023-12-07 04:43:47.766,,"Water stagnation in Raja Street Lakshmana perumal nagar ,Kottivakkam- not receding at all"
76f3a710-65c6-4a71-8085-93cfb87556c5,https://cwl-images.s3.ap-south-1.amazonaws.com/ed67e7d92a79558c8f006fdbe220bda0.jpeg,"{""lat"":13.1916205,""lng"":80.0927759}",51,2023-12-07 04:43:56.391,,"Ramachandra Enclave 4th Street, Athithanar Nagar Iyyapanthangal Chennai 600056"
6291cbdb-52aa-4cdb-a892-658d991d3093,"","{""lat"":13.11914921056023,""lng"":80.09286156583232}",2,2023-12-07 04:43:58.867,,""
6b7af4a1-8405-43df-9e89-57604ab8bb76,"","{""lat"":13.119143307584649,""lng"":80.09283773218161}",12,2023-12-07 04:44:17.989,,""
f9a354a5-4e16-4430-a3e1-179ad5d1fe72,"","{""lat"":12.910214,""lng"":80.1557628}",24,2023-12-07 04:48:16.686,,""
38632576-fe62-4e9d-9fed-bba698287a65,"","{""lat"":13.010592325466163,""lng"":80.22349450560694}",94,2023-12-07 04:54:29.948,,""
3c16188a-1ba4-4324-a405-74e6f2b4e1c1,"","{""lat"":13.1375397,""lng"":80.25217}",45,2023-12-07 04:55:16.284,,""
cd1c95e2-a269-4c88-9575-78703bfb1cf1,"","{""lat"":12.9135001,""lng"":80.1543318}",63,2023-12-07 04:56:17.469,,""
a1bd031a-a342-43d5-9b52-9f35c7fa9f0f,"","{""lat"":13.0142467,""lng"":80.1540847}",44,2023-12-07 04:56:24.843,,""
a95beb01-a2fc-43b5-99c0-1bcd54a0ee46,"","{""lat"":12.8904765,""lng"":80.2026064}",95,2023-12-07 04:56:33.432,,""
ff6a9e1f-3d30-431e-9e12-9c7d0ec9b1d8,"","{""lat"":12.8904765,""lng"":80.2026064}",102,2023-12-07 04:56:42.857,,""
ce09c51a-9243-474e-9b1a-19e0bbf007b4,"","{""lat"":12.8904765,""lng"":80.2026064}",111,2023-12-07 04:56:47.569,,""
2d14777a-b199-4fe9-9757-0d7c246c3d55,"","{""lat"":12.8904765,""lng"":80.2026064}",111,2023-12-07 04:56:52.402,,""
5c60afbd-45f4-4263-8f3a-78d4d255d6b1,https://cwl-images.s3.ap-south-1.amazonaws.com/470df25e39fb99fd557fec2020987567.jpeg,"{""lat"":12.9237024,""lng"":80.2360073}",85,2023-12-07 04:57:54.086,,There is a low lying areas surroundi g the jains apartment in okkiyampet... This area gets flooded hampering movement
33972635-d5af-495c-bf8c-e7bedcdf07ef,"","{""lat"":12.8287308,""lng"":80.1994173}",20,2023-12-07 04:58:43.331,,""
2131b33e-865e-4141-a80b-89095b9f0024,"","{""lat"":13.0826802,""lng"":80.2707184}",30,2023-12-07 05:01:55.481,,Pattabiram
105fb750-dfee-4028-bec5-7112b481146d,https://cwl-images.s3.ap-south-1.amazonaws.com/32db355dbaceac32d5f3a6d421af49f7.jpeg,"{""lat"":13.0397622,""lng"":80.2375137}",40,2023-12-07 05:04:07.23,,""
67cf237f-611f-4ca6-bdc3-bed45e5b44fa,https://cwl-images.s3.ap-south-1.amazonaws.com/e0184d7f4b9077a6dfa32f479136f002.jpeg,"{""lat"":13.0397622,""lng"":80.2375137}",40,2023-12-07 05:05:27.36,,This wasn't pedestrian plaza in Pondy Bazaar
584c485e-b718-4876-9d10-955f7c9ed459,https://cwl-images.s3.ap-south-1.amazonaws.com/4bd228e227039e814c8af27ee98edb09.jpeg,"{""lat"":13.0397622,""lng"":80.2375137}",35,2023-12-07 05:07:03.794,,This is in the junction of Masilamani Street and Raja Street behind Pondy Bazaar pedestrian plaza
2296b883-6c0c-4c21-8036-732dc650529a,"","{""lat"":13.0047596,""lng"":80.255032}",150,2023-12-07 05:11:35.878,,Perumbakkam kailash nagar Moogambigai nagar perumbakkam 
af027045-ef60-4503-8db7-e712edff79ec,"","{""lat"":13.0047596,""lng"":80.255032}",150,2023-12-07 05:11:36.114,,Perumbakkam kailash nagar Moogambigai nagar perumbakkam 
358fe21c-25f2-4ab2-9e51-4db71e546da0,"","{""lat"":13.0047596,""lng"":80.255032}",150,2023-12-07 05:11:36.789,,Perumbakkam kailash nagar Moogambigai nagar perumbakkam 
005364f8-4480-4fa0-96eb-8b39d61819f0,"","{""lat"":13.0047596,""lng"":80.255032}",150,2023-12-07 05:11:36.82,,Perumbakkam kailash nagar Moogambigai nagar perumbakkam 
08f89974-4c85-4cf8-bee6-70590201ba03,"","{""lat"":13.0047596,""lng"":80.255032}",150,2023-12-07 05:11:36.838,,Perumbakkam kailash nagar Moogambigai nagar perumbakkam 
38226d18-df56-4290-b80d-5b5f50239ac8,https://cwl-images.s3.ap-south-1.amazonaws.com/e7c7ce8e7f1dd9b67e6759242eaa2993.jpeg,"{""lat"":13.0397622,""lng"":80.2375137}",53,2023-12-07 05:11:45.959,,Near T3 Korattur police station 
9fc0534e-40ed-43d3-80a6-57841a9d1f0e,"","{""lat"":12.7086428,""lng"":79.6646566}",13,2023-12-07 05:14:36.525,,""
92d11378-4bea-4f07-9f1c-b7f76c6a917b,"","{""lat"":13.0482981,""lng"":80.275664}",16,2023-12-07 05:15:34.194,,Dr natesan road 1st lane triplicane 
9e0ad08b-0d13-41aa-a379-0fd589350b99,"","{""lat"":13.61650315268217,""lng"":79.42360007508802}",81,2023-12-07 05:15:46.884,,""
98ea31b6-549b-426c-9d9b-c24df70e7ec4,"","{""lat"":12.995809032902795,""lng"":80.25817197493646}",12,2023-12-07 05:18:09.66,,""
ede092ce-bc4c-47c8-a9fc-192d11082ddb,"","{""lat"":13.0048074,""lng"":80.2550437}",200,2023-12-07 05:18:38.472,,"The area is close to global hospital adjacent colonies, Kailash nagar, moogambigai nagar, Rathnam nagar, Sairam nagar, Shanthinagar and Sri Perumal nagar residential colonies flooding always during everymonsoon since 2015. Nosupplies, no power supply no rssentials, no medical aid, no local politicians,unending , "
2a69139d-d117-4251-abde-0e80becd129b,https://cwl-images.s3.ap-south-1.amazonaws.com/a774604ab18f422b1f95d2d32b631e5e.jpeg,"{""lat"":13.0933244,""lng"":80.2343803}",23,2023-12-07 05:21:45.395,,Please help
5ea89aad-369a-492a-afae-3fa3681faf49,"","{""lat"":13.034763095955071,""lng"":77.62273858926302}",74,2023-12-07 05:22:27.909,,""
8ee3cc09-1af0-42b2-8697-88080e40dab4,"","{""lat"":13.052192647968113,""lng"":80.22078206827486}",30,2023-12-07 05:22:45.851,,""
917b3762-08df-4c18-b248-53f1ce8fe253,https://cwl-images.s3.ap-south-1.amazonaws.com/dae895424de2070026ed1e8747e6aecb.jpeg,"{""lat"":12.9999732,""lng"":80.260773}",94,2023-12-07 05:23:12.63,,Now Drained. SHASTRI NAGAR ADYAR
1beaf503-7b6d-4de9-be24-31ebf646d0c9,"","{""lat"":12.9360865,""lng"":80.1843469}",10,2023-12-07 05:29:53.915,,""
2e712c2f-d39c-4c3d-805d-9fe0ab1dfae4,"","{""lat"":13.0132881,""lng"":80.1585523}",29,2023-12-07 05:30:44.102,,""
9c18a8ec-76fb-41de-ae4f-58472d54d109,"","{""lat"":13.0290761,""lng"":80.1515628}",35,2023-12-07 05:38:59.455,,IN Jothi Ramalingam street west mambalam in 2023
10221c3c-d244-41bf-b2b9-aae9e1c4af5c,https://cwl-images.s3.ap-south-1.amazonaws.com/f68ec279f048942ea2ff344c69b2e7ca.jpeg,"{""lat"":12.8582991,""lng"":79.9336733}",60,2023-12-07 05:40:32.776,,This is near Velammal School for past 10 years.
95fbcfe7-d89b-4738-9cd9-c9009c66da28,https://cwl-images.s3.ap-south-1.amazonaws.com/e2d49c336a42ddf7f500e9e8316870fa.jpeg,"{""lat"":13.0298109,""lng"":80.2017087}",77,2023-12-07 05:40:53.663,,"V.M.Balakrishnan Street, Sathyamurthy Block,"
0ff3ff47-913e-4dc4-8d09-2290a015f3ef,"","{""lat"":13.1399803,""lng"":80.2507761}",70,2023-12-07 05:41:45.213,,""
7666be2c-88f5-4c6b-8a61-8fcec0243a0b,https://cwl-images.s3.ap-south-1.amazonaws.com/5d246136342d5634d5163c1085dcf116.jpeg,"{""lat"":12.9236409,""lng"":80.1372615}",32,2023-12-07 05:42:27.155,,"Selaiyur, chennai "
bbff4b91-1886-4a3f-90a4-4017b3970110,https://cwl-images.s3.ap-south-1.amazonaws.com/bae8635170768e06b0d4f73e47e78953.jpeg,"{""lat"":13.1399803,""lng"":80.2507761}",69,2023-12-07 05:42:28.082,,""
83977581-08df-43da-b3d2-783d05502732,https://cwl-images.s3.ap-south-1.amazonaws.com/c8a229907720302e7b3963e4f95bceae.jpeg,"{""lat"":13.1399803,""lng"":80.2507761}",72,2023-12-07 05:42:39.383,,""
d327d69f-14b7-4fb6-8603-e895d3d7f504,https://cwl-images.s3.ap-south-1.amazonaws.com/a1de809be57105321d973376b4f92106.jpeg,"{""lat"":12.8583052,""lng"":79.9336756}",60,2023-12-07 05:42:39.631,,"This is water level at Velammal School and Lancour Apartment Kayarambedu, Guduvancheri. Need to plan some proper channel to streamline this. "
078da08b-b432-4e8c-ae09-04d41ef2bb42,"","{""lat"":12.9400417,""lng"":80.2093753}",55,2023-12-07 05:45:18.408,,""
d71376c0-2a84-4946-810a-15f31435b069,https://cwl-images.s3.ap-south-1.amazonaws.com/3884ad4e980ccc45999a2e4df0501fea.jpeg,"{""lat"":11.973266923169525,""lng"":79.83197221605786}",74,2023-12-07 05:46:19.882,,Thoraipakkam 200 feet radial road
4da55361-4a30-4aef-8b75-8fe48e1a6617,"","{""lat"":13.1127452,""lng"":80.2522302}",40,2023-12-07 05:47:59.829,,""
76878409-193b-42bb-8f0e-34eb4fd8d34b,"","{""lat"":12.947671043110352,""lng"":80.20385447044112}",110,2023-12-07 05:48:43.093,,""
e082ef12-69d1-4c32-a216-93da39193803,"","{""lat"":12.947671043110352,""lng"":80.20385447044112}",133,2023-12-07 05:49:12.807,,""
60343b46-7287-45c8-8cd9-4fc5db6fb731,https://cwl-images.s3.ap-south-1.amazonaws.com/d4364cd7f90e3fce54542996d27c6db3.jpeg,"{""lat"":12.983601,""lng"":80.2538852}",63,2023-12-07 05:50:56.436,,""
1b22d1f1-b299-4aa7-8882-677b7c1be665,https://cwl-images.s3.ap-south-1.amazonaws.com/07bd19042ed6f96a03dfb4489877940f.jpeg,"{""lat"":13.0660272,""lng"":80.1480356}",58,2023-12-07 05:51:30.473,,""
9fa2b366-e993-4e55-b9a3-342986248082,https://cwl-images.s3.ap-south-1.amazonaws.com/602b03c5bbef6e6e5cfaffc8ece62ba1.jpeg,"{""lat"":13.0512131,""lng"":80.2139738}",52,2023-12-07 05:54:34.813,,Drainage and drinking water mid d
cb24463f-a60c-4320-9ac3-c3c8d66808f2,https://cwl-images.s3.ap-south-1.amazonaws.com/7283ded9fadb4179aad973ac4d504ba1.jpeg,"{""lat"":13.0512131,""lng"":80.2139738}",57,2023-12-07 05:55:42.907,,Drainage and drinking water mixed
a37bc1e3-c3d3-4289-b544-7c0de7441008,"","{""lat"":12.80637750665019,""lng"":80.22449548776625}",77,2023-12-07 06:00:48.035,,"The water was on the road, while our two basements are fully flooded. Each has a height of about 300 cm, which is about 600 cm. "
8c665de8-4f8f-4d97-b5c6-941407bc0aff,https://cwl-images.s3.ap-south-1.amazonaws.com/f63d69fb48e792b081ae81911f01a076.jpeg,"{""lat"":13.009298764200066,""lng"":80.14512041776524}",98,2023-12-07 06:05:20.148,,"Location: Baikadai, kundrathur road"
9a9c3d19-0421-4470-a2c3-9704ff6db96d,"","{""lat"":12.9155831,""lng"":80.1291076}",12,2023-12-07 06:13:10.337,,""
da35b698-75e9-41bb-9d86-d9e08f51a3ef,"","{""lat"":12.9155831,""lng"":80.1291076}",24,2023-12-07 06:13:17.104,,""
0ee04e01-a13c-4e72-864e-8988d9b32611,"","{""lat"":12.9155831,""lng"":80.1291076}",18,2023-12-07 06:13:22.328,,""
cf48ae07-5ea5-4613-adfa-25bbdb66db1d,"","{""lat"":12.9155831,""lng"":80.1291076}",81,2023-12-07 06:13:30.094,,""
326306c6-6c69-4ace-9417-d45c58cdf42c,https://cwl-images.s3.ap-south-1.amazonaws.com/f5df397bdbea3888197296b7b16eac7d.jpeg,"{""lat"":13.0392105,""lng"":80.2665524}",49,2023-12-07 06:14:40.918,,""
33178f92-4cfa-447c-b3f1-c57cab8d4cb9,"","{""lat"":13.0685914,""lng"":80.2683362}",61,2023-12-07 06:15:04.072,,""
f2eac3f7-21cc-4a14-bbdb-5568411143ca,"","{""lat"":12.7526316,""lng"":80.0049699}",5,2023-12-07 06:15:47.41,,""
8486a93b-2087-4733-962e-81bc7555a45d,"","{""lat"":13.0402782,""lng"":80.2239344}",42,2023-12-07 06:15:49.646,,Mambalam
3068191a-c76a-4623-a8ea-6a0698bd175a,"","{""lat"":13.0402782,""lng"":80.2239344}",38,2023-12-07 06:16:09.34,,Mambalam
7f84bc9f-9056-4e7f-bde0-0c9ceefbe99d,https://cwl-images.s3.ap-south-1.amazonaws.com/873e17dea387218940b1f3e6185d8eee.jpeg,"{""lat"":13.0588003,""lng"":80.2038606}",70,2023-12-07 06:16:50.865,,""
d8308144-b61e-472e-976f-ace249b0b70d,"","{""lat"":13.059138913835309,""lng"":80.20982601896542}",91,2023-12-07 06:17:12.043,,10
58912aa2-a9b2-4e71-84d1-6ae69fba5530,https://cwl-images.s3.ap-south-1.amazonaws.com/fe714fd2e870bdb884e68903d3374123.jpeg,"{""lat"":12.9201471,""lng"":80.094238}",66,2023-12-07 06:18:25.418,,""
57abab70-89f4-4b0b-a035-364f2ad96554,"","{""lat"":13.059138913835309,""lng"":80.20982601896542}",72,2023-12-07 06:19:05.653,,""
35c6fc93-7f84-48f0-b3b5-3add8c17b555,"","{""lat"":13.059138913835309,""lng"":80.20982601896542}",21,2023-12-07 06:19:09.759,,""
08b09124-58ea-49f1-9982-eea0b92d0f1e,"","{""lat"":13.059138913835309,""lng"":80.20982601896542}",200,2023-12-07 06:19:16.157,,""
fb014851-3cf1-4fda-a80e-8d2d50a55c85,https://cwl-images.s3.ap-south-1.amazonaws.com/f4f0038e0f26bd416b722db35cd9bc88.jpeg,"{""lat"":12.9201471,""lng"":80.094238}",59,2023-12-07 06:19:33.64,,""
54276cb0-13e6-48ee-81b3-b76f5f9446ff,https://cwl-images.s3.ap-south-1.amazonaws.com/051abde2120cca9e2eb30fc22b35b59e.jpeg,"{""lat"":13.0588003,""lng"":80.2038606}",70,2023-12-07 06:20:22.6,,"05.12.2023@ Devaraj Nagar main road, Saligramam"
aa129c68-2a1f-418a-8bb8-b008c1ecff1a,https://cwl-images.s3.ap-south-1.amazonaws.com/47ce64e6b136583c1b60870c7668a0b3.jpeg,"{""lat"":13.0521009,""lng"":80.2291178}",75,2023-12-07 06:21:02.397,,Water logging at Aziz Nagar Main Road Kodambakkam Chennai 600024 and it's surrounding 
09bb2aee-da7a-43fb-b021-5fc339086e13,"","{""lat"":13.07103649645356,""lng"":80.24115072632485}",10,2023-12-07 06:21:36.681,,""
c3e954a7-0b8a-459e-a08b-f2516b7c342c,"","{""lat"":12.837524180439315,""lng"":80.2283496884007}",66,2023-12-07 06:22:18.627,,""
af0dbfe9-bee4-4fb2-bca1-f9383efefe3f,"","{""lat"":12.837058299038896,""lng"":80.22841211313627}",57,2023-12-07 06:22:29.761,,""
a653d20d-aacd-4309-b043-b765a1e5f9e6,https://cwl-images.s3.ap-south-1.amazonaws.com/bd710ab870e32065a3ced647eb94bfbc.jpeg,"{""lat"":13.0521009,""lng"":80.2290974}",77,2023-12-07 06:23:46.707,,Water logging at Parangusapuram street Kodambakkam Chennai 600024
8f16a2a0-ebeb-4100-a3be-7c5c669e81dd,https://cwl-images.s3.ap-south-1.amazonaws.com/ebdb7bef1d18196722d3ef4cfdbb1a14.jpeg,"{""lat"":12.960186024152387,""lng"":80.20268852254749}",58,2023-12-07 06:28:34.681,,Ward188 Kumaran nagar
fa2613e2-12ab-4aa0-9992-c63fc61d9dc7,"","{""lat"":12.979802870184496,""lng"":80.19683005028259}",1,2023-12-07 06:32:50.472,,No water logging
4d34f257-9251-4364-ad01-2fe60451190b,"","{""lat"":12.95812759549592,""lng"":80.20380908630807}",99,2023-12-07 06:35:35.769,,188 ward kuberan nagar 8th street
14432cfb-6fb9-407e-82a8-0b79d73eace4,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140418347588843,""lng"":80.29936984309283}",180,2023-12-07 06:47:04.461,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
071fb037-823f-4554-a846-f65912111ebc,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140418347588843,""lng"":80.29936984309283}",181,2023-12-07 06:47:04.79,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
09844ffe-29b6-4596-8e50-9062e64ad98a,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140418347588843,""lng"":80.29936984309283}",181,2023-12-07 06:47:04.91,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
df4120a0-0842-43c1-9d29-9404116559bb,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140418347588843,""lng"":80.29936984309283}",181,2023-12-07 06:47:05.084,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
48bf5cf0-3424-4657-9de1-29266cc46a76,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140418347588843,""lng"":80.29936984309283}",181,2023-12-07 06:47:05.232,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
e917ee99-2d2d-4be7-a311-109cdf7fad1f,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140410659477446,""lng"":80.29933675446371}",181,2023-12-07 06:47:05.667,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
3d79076d-4f8e-461a-8a5b-6617c22f1d41,https://cwl-images.s3.ap-south-1.amazonaws.com/cffe1f32ec72153b3ff2e16e766f1e62.jpeg,"{""lat"":13.140410659477446,""lng"":80.29933675446371}",181,2023-12-07 06:47:07.141,,Rukumani Street Kalasathra Colony Besant Nagar chennai 90
3f25d506-1682-472b-aac3-e7fcba42afcd,"","{""lat"":12.9663334,""lng"":80.2022498}",82,2023-12-07 06:49:54.246,,Ward 188 Madipqkkam Lake
30a43c7c-44ab-49af-ba0b-5dd94dca9add,"","{""lat"":12.8241695,""lng"":80.2031084}",50,2023-12-07 06:50:15.675,,""
f2a7e3e5-ccea-4165-96e8-6c0a03efcc12,"","{""lat"":12.9663162,""lng"":80.2022975}",85,2023-12-07 06:50:33.831,,Ward 188 Madipakkam lake
9f234f9c-0449-4837-a75f-983561b5ba14,"","{""lat"":12.8241695,""lng"":80.2031084}",63,2023-12-07 06:50:35.393,,This was the level during Monday.
e104bbd5-aa4d-42ed-83fd-01631737c6c6,"","{""lat"":16.431734432583195,""lng"":81.69678375136041}",200,2023-12-07 06:54:02.738,,Water logging in embassy residency is extreme and need pumping out. 
e151c2a4-4a00-4e73-a96e-c82384b16be2,https://cwl-images.s3.ap-south-1.amazonaws.com/d267b511d212abe859a3f49bfede2092.jpeg,"{""lat"":16.431734432583195,""lng"":81.69678375136041}",200,2023-12-07 06:54:49.551,,Water logging in embassy residency is extremely high. Needs pumping out. Please help us out
d9868a3d-b452-4eef-b9ae-1ded2b58b141,"","{""lat"":12.893486,""lng"":80.1190149}",20,2023-12-07 06:56:59.064,,"These type of activities earlier also done during earlier 2015 floods. I should appreciate IIT'ans doing this activity even though they have hectic study activities. They also submit the geniune report to ruling Government. But ruling Government read it and will not adhere to it, rather they will focus on looting money "
2ff96aa5-e559-4b55-ac5a-cd0b3bfa9d4c,"","{""lat"":12.8907654,""lng"":80.1165109}",25,2023-12-07 06:58:03.142,,""
56a5e4b9-a6e4-43d7-9d40-ea7e2276e82a,"","{""lat"":12.967341458832864,""lng"":80.19129866839175}",80,2023-12-07 06:58:55.635,,186 ward Gopal street
c94219bf-0549-4784-b67a-69aba1432f2c,"","{""lat"":12.967251363148492,""lng"":80.19080907690075}",82,2023-12-07 07:01:53.171,,187 ward Gopal street
855613c7-822a-4bd5-b574-1631f71a7a80,"","{""lat"":12.9672207,""lng"":80.1913813}",76,2023-12-07 07:01:59.483,,WaRd 187. Gopal street Corrected
416ea86e-9a19-43a8-bf15-8a591aa2b14c,https://cwl-images.s3.ap-south-1.amazonaws.com/4e72bde8f5af481185a1f63df644338b.jpeg,"{""lat"":13.0677237,""lng"":80.2467816}",200,2023-12-07 07:04:35.92,,Water logged in entire soosaiya nagar noombal . Pls help past 15 yrs facing same issue
0a3a1452-8832-4b90-bc4e-4b5c0671c81d,"","{""lat"":12.9124659,""lng"":80.1401977}",110,2023-12-07 07:05:57.625,,""
10d17f9c-c6e4-48d8-990c-58ddc1b4e238,https://cwl-images.s3.ap-south-1.amazonaws.com/b9cb847c6e62429c9ec1d2b34a867d2b.jpeg,"{""lat"":24.6661646,""lng"":46.7007305}",61,2023-12-07 07:13:18.133,,""
55521b1f-48af-4ffe-a80d-cabcea60558a,"","{""lat"":12.964877506387502,""lng"":80.19075720934607}",31,2023-12-07 07:13:34.64,,187 ward aiyyapan temple
e796de90-8343-4953-ad96-9d71d4ef8b8a,"","{""lat"":11.680056829226151,""lng"":78.12182217818251}",125,2023-12-07 07:23:56.061,,""
dd0e6adc-3b04-446c-9d3e-a82b3c149e80,https://cwl-images.s3.ap-south-1.amazonaws.com/e3788abfb7f4177acfed6a8f5b12dd9b.jpeg,"{""lat"":13.1250749,""lng"":80.2631253}",93,2023-12-07 07:24:09.731,,"595, 16th east cross, mkb nagar, chennai 39"
332b77ab-cb10-49af-9294-31468e0729ee,"","{""lat"":11.680056829226151,""lng"":78.12182217818251}",126,2023-12-07 07:24:26.943,,""
05b70446-e62e-48c7-bb44-39ae21f1267a,"","{""lat"":13.005137,""lng"":80.2625742}",37,2023-12-07 07:30:15.332,,""
7c64bd38-b3d3-4e08-aa30-10e498d0798e,"","{""lat"":13.0224501,""lng"":80.1583342}",37,2023-12-07 07:34:59.308,,""
d0cbf2f5-ec3b-44d2-b404-922e9a417e90,"","{""lat"":13.0224501,""lng"":80.1583342}",38,2023-12-07 07:35:14.325,,""
aeb21799-9ecb-4871-99cb-881ce02e4ab5,https://cwl-images.s3.ap-south-1.amazonaws.com/41397f40ecc6c647a2e77313186c86fd.jpeg,"{""lat"":12.981654237072785,""lng"":80.20849510697255}",72,2023-12-07 07:36:34.129,,""
94ed6f91-bea8-4148-821c-1f9f82afca92,"","{""lat"":13.037971950390792,""lng"":80.11462864092746}",45,2023-12-07 07:54:49.986,,""
f999caf2-b739-4737-98be-ac7943ead474,"","{""lat"":12.9778245,""lng"":80.2155195}",52,2023-12-07 07:54:56.337,,""
c9e94529-8654-4c8e-9820-ef6059f82db8,"","{""lat"":12.9778245,""lng"":80.2155195}",69,2023-12-07 07:55:03.788,,""
f184e29b-64e3-459b-a3cd-53314aae3c73,"","{""lat"":12.9778245,""lng"":80.2155195}",76,2023-12-07 07:55:12.472,,""
bb94c141-2308-44a6-896c-372239e7cc51,https://cwl-images.s3.ap-south-1.amazonaws.com/e35d6a8aaeff707bbaae80e522e4e34a.jpeg,"{""lat"":13.1241704,""lng"":79.9701521}",122,2023-12-07 07:56:24.407,,""
fc52ea6e-da9a-4ec4-a0f3-71066e3be012,https://cwl-images.s3.ap-south-1.amazonaws.com/864dd16ac1f92cfd9b7bbfcb4911e980.jpeg,"{""lat"":13.1241704,""lng"":79.9701521}",116,2023-12-07 07:57:26.023,,This area belongs to Madipakkam. Not current location 
14fd1a1c-af5e-4b15-819a-55b41c172ebc,"","{""lat"":12.949769264705001,""lng"":80.21024154409682}",130,2023-12-07 08:01:09.574,,188 Ward Balaji nagar
8e17bd4a-36a9-478e-9145-0ef9c2549539,"","{""lat"":12.807582580370402,""lng"":80.21677083465993}",9,2023-12-07 08:04:34.589,,""
3553f1a7-9273-4e62-ad1e-0def34fa1e82,https://cwl-images.s3.ap-south-1.amazonaws.com/ccd6adc28f9e30bfa708f9372eed433a.jpeg,"{""lat"":13.0813973,""lng"":80.2591228}",61,2023-12-07 08:04:55.625,,"Address 4/10 Ritherdon Avenue, Vepery, Chennai 600007. "
c581488f-709e-41d6-ae19-3632dd855330,"","{""lat"":12.9733127,""lng"":80.2227111}",74,2023-12-07 08:15:05.6,,Varies from 75 to 90 cm
0306a4b4-1caa-45cf-94d0-2823f06bd73f,https://cwl-images.s3.ap-south-1.amazonaws.com/971d6ffe284f5f6500f43df6d60d460c.jpeg,"{""lat"":12.9694325,""lng"":80.2495745}",110,2023-12-07 08:19:27.028,,""
b55bd5e6-19bf-4e43-a769-08dfc6132cde,https://cwl-images.s3.ap-south-1.amazonaws.com/e15253be2b2ad2f7402cd9ffc0dacbc1.jpeg,"{""lat"":12.9693914,""lng"":80.2495674}",100,2023-12-07 08:20:20.568,,""
a2b6191f-73fa-42e1-8859-0007884c101a,"","{""lat"":13.1216414,""lng"":80.1573023}",2,2023-12-07 08:22:20.508,,""
aeb454a9-b46b-4781-847f-4bf0893ab2bb,"","{""lat"":12.9560574,""lng"":80.1302906}",53,2023-12-07 08:22:25.596,,""
296471dc-1f6e-493e-9763-3e02ffea2993,"","{""lat"":12.9560574,""lng"":80.1302906}",61,2023-12-07 08:22:45.48,,""
7c1dff5c-1ec3-4900-88d3-56e1e319b194,https://cwl-images.s3.ap-south-1.amazonaws.com/15cc89ae3d943b46e7eef303b92c2490.jpeg,"{""lat"":12.9529117,""lng"":80.20128}",75,2023-12-07 08:23:02.382,,Kamatchi hospital backside 
c0cdc789-83f3-411d-ae87-5a0c6d070683,https://cwl-images.s3.ap-south-1.amazonaws.com/c818860a2d1609b588044cd0b8b06ad0.jpeg,"{""lat"":13.0814023,""lng"":80.2591165}",61,2023-12-07 08:27:50.1,,Water has entered the house and damaged the furniture
6b6025a0-e082-42b8-8d12-df6b7dcd0d8e,https://cwl-images.s3.ap-south-1.amazonaws.com/2536c31ed4fb3b8689cc640f05723f75.jpeg,"{""lat"":12.9785279,""lng"":80.1442504}",91,2023-12-07 08:28:59.175,,""
